FullDate,Service_ID,KPI_ID,Value
29/04/2024,Service_ID461,KPI_5,0.00%
30/04/2024,Service_ID461,KPI_5,0.00%
01/05/2024,Service_ID461,KPI_5,0.00%
02/05/2024,Service_ID461,KPI_5,0.00%
03/05/2024,Service_ID461,KPI_5,0.00%
04/05/2024,Service_ID461,KPI_5,0.00%
05/05/2024,Service_ID461,KPI_5,0.00%
06/05/2024,Service_ID461,KPI_5,0.00%
07/05/2024,Service_ID461,KPI_5,0.00%
08/05/2024,Service_ID461,KPI_5,0.00%
09/05/2024,Service_ID461,KPI_5,0.00%
10/05/2024,Service_ID461,KPI_5,86.67%
11/05/2024,Service_ID461,KPI_5,33.33%
12/05/2024,Service_ID461,KPI_5,33.33%
13/05/2024,Service_ID461,KPI_5,33.33%
14/05/2024,Service_ID461,KPI_5,33.33%
15/05/2024,Service_ID461,KPI_5,0.00%
01/04/2024,Service_ID460,KPI_5,92.00%
02/04/2024,Service_ID460,KPI_5,83.33%
03/04/2024,Service_ID460,KPI_5,66.67%
04/04/2024,Service_ID460,KPI_5,92.50%
05/04/2024,Service_ID460,KPI_5,66.67%
06/04/2024,Service_ID460,KPI_5,93.33%
07/04/2024,Service_ID460,KPI_5,66.67%
08/04/2024,Service_ID460,KPI_5,66.67%
09/04/2024,Service_ID460,KPI_5,83.33%
10/04/2024,Service_ID460,KPI_5,83.33%
11/04/2024,Service_ID460,KPI_5,96.67%
12/04/2024,Service_ID460,KPI_5,85.71%
13/04/2024,Service_ID460,KPI_5,85.71%
14/04/2024,Service_ID460,KPI_5,85.71%
15/04/2024,Service_ID460,KPI_5,83.33%
16/04/2024,Service_ID460,KPI_5,96.00%
17/04/2024,Service_ID460,KPI_5,66.67%
18/04/2024,Service_ID460,KPI_5,66.67%
19/04/2024,Service_ID460,KPI_5,66.67%
20/04/2024,Service_ID460,KPI_5,66.67%
21/04/2024,Service_ID460,KPI_5,66.67%
22/04/2024,Service_ID460,KPI_5,66.67%
23/04/2024,Service_ID460,KPI_5,66.67%
24/04/2024,Service_ID460,KPI_5,87.50%
25/04/2024,Service_ID460,KPI_5,93.33%
26/04/2024,Service_ID460,KPI_5,75.00%
27/04/2024,Service_ID460,KPI_5,75.00%
28/04/2024,Service_ID460,KPI_5,75.00%
29/04/2024,Service_ID460,KPI_5,66.67%
30/04/2024,Service_ID460,KPI_5,66.67%
01/05/2024,Service_ID460,KPI_5,95.00%
02/05/2024,Service_ID460,KPI_5,75.00%
03/05/2024,Service_ID460,KPI_5,80.00%
04/05/2024,Service_ID460,KPI_5,93.33%
05/05/2024,Service_ID460,KPI_5,80.00%
06/05/2024,Service_ID460,KPI_5,60.00%
07/05/2024,Service_ID460,KPI_5,92.00%
08/05/2024,Service_ID460,KPI_5,60.00%
09/05/2024,Service_ID460,KPI_5,60.00%
10/05/2024,Service_ID460,KPI_5,60.00%
11/05/2024,Service_ID460,KPI_5,60.00%
12/05/2024,Service_ID460,KPI_5,60.00%
13/05/2024,Service_ID460,KPI_5,91.43%
14/05/2024,Service_ID460,KPI_5,57.14%
15/05/2024,Service_ID460,KPI_5,50.00%
01/04/2024,Service_ID998,KPI_5,95.38%
02/04/2024,Service_ID998,KPI_5,93.33%
03/04/2024,Service_ID998,KPI_5,50.00%
04/04/2024,Service_ID998,KPI_5,90.00%
05/04/2024,Service_ID998,KPI_5,88.00%
06/04/2024,Service_ID998,KPI_5,80.00%
07/04/2024,Service_ID998,KPI_5,88.00%
08/04/2024,Service_ID998,KPI_5,50.00%
09/04/2024,Service_ID998,KPI_5,90.67%
10/04/2024,Service_ID998,KPI_5,53.33%
11/04/2024,Service_ID998,KPI_5,53.33%
12/04/2024,Service_ID998,KPI_5,53.33%
13/04/2024,Service_ID998,KPI_5,53.33%
14/04/2024,Service_ID998,KPI_5,56.25%
15/04/2024,Service_ID998,KPI_5,92.50%
16/04/2024,Service_ID998,KPI_5,92.31%
17/04/2024,Service_ID998,KPI_5,87.50%
18/04/2024,Service_ID998,KPI_5,37.50%
19/04/2024,Service_ID998,KPI_5,44.44%
20/04/2024,Service_ID998,KPI_5,44.44%
21/04/2024,Service_ID998,KPI_5,44.44%
22/04/2024,Service_ID998,KPI_5,37.50%
23/04/2024,Service_ID998,KPI_5,28.57%
24/04/2024,Service_ID998,KPI_5,14.29%
25/04/2024,Service_ID998,KPI_5,14.29%
26/04/2024,Service_ID998,KPI_5,25.00%
27/04/2024,Service_ID998,KPI_5,88.00%
28/04/2024,Service_ID998,KPI_5,40.00%
29/04/2024,Service_ID998,KPI_5,40.00%
30/04/2024,Service_ID998,KPI_5,89.09%
01/05/2024,Service_ID998,KPI_5,90.00%
02/05/2024,Service_ID998,KPI_5,90.77%
03/05/2024,Service_ID998,KPI_5,92.00%
04/05/2024,Service_ID998,KPI_5,86.67%
05/05/2024,Service_ID998,KPI_5,64.71%
06/05/2024,Service_ID998,KPI_5,64.71%
07/05/2024,Service_ID998,KPI_5,87.50%
08/05/2024,Service_ID998,KPI_5,58.82%
09/05/2024,Service_ID998,KPI_5,87.04%
10/05/2024,Service_ID998,KPI_5,56.25%
11/05/2024,Service_ID998,KPI_5,92.22%
12/05/2024,Service_ID998,KPI_5,93.33%
13/05/2024,Service_ID998,KPI_5,91.30%
14/05/2024,Service_ID998,KPI_5,65.22%
15/05/2024,Service_ID998,KPI_5,65.22%
01/04/2024,Service_ID997,KPI_5,62.00%
02/04/2024,Service_ID997,KPI_5,10.00%
03/04/2024,Service_ID997,KPI_5,9.09%
04/04/2024,Service_ID997,KPI_5,61.67%
05/04/2024,Service_ID997,KPI_5,0.00%
06/04/2024,Service_ID997,KPI_5,60.00%
07/04/2024,Service_ID997,KPI_5,50.00%
08/04/2024,Service_ID997,KPI_5,0.00%
09/04/2024,Service_ID997,KPI_5,0.00%
10/04/2024,Service_ID997,KPI_5,80.00%
11/04/2024,Service_ID997,KPI_5,14.29%
12/04/2024,Service_ID997,KPI_5,14.29%
13/04/2024,Service_ID997,KPI_5,75.00%
14/04/2024,Service_ID997,KPI_5,25.00%
15/04/2024,Service_ID997,KPI_5,75.00%
16/04/2024,Service_ID997,KPI_5,28.57%
17/04/2024,Service_ID997,KPI_5,0.00%
18/04/2024,Service_ID997,KPI_5,0.00%
19/04/2024,Service_ID997,KPI_5,0.00%
20/04/2024,Service_ID997,KPI_5,66.67%
21/04/2024,Service_ID997,KPI_5,66.67%
22/04/2024,Service_ID997,KPI_5,0.00%
23/04/2024,Service_ID997,KPI_5,0.00%
24/04/2024,Service_ID997,KPI_5,80.00%
25/04/2024,Service_ID997,KPI_5,66.67%
26/04/2024,Service_ID997,KPI_5,0.00%
27/04/2024,Service_ID997,KPI_5,60.00%
28/04/2024,Service_ID997,KPI_5,60.00%
29/04/2024,Service_ID997,KPI_5,66.67%
30/04/2024,Service_ID997,KPI_5,65.00%
01/05/2024,Service_ID997,KPI_5,25.00%
02/05/2024,Service_ID997,KPI_5,68.00%
03/05/2024,Service_ID997,KPI_5,83.33%
04/05/2024,Service_ID997,KPI_5,50.00%
05/05/2024,Service_ID997,KPI_5,42.86%
06/05/2024,Service_ID997,KPI_5,0.00%
07/05/2024,Service_ID997,KPI_5,66.67%
08/05/2024,Service_ID997,KPI_5,66.67%
09/05/2024,Service_ID997,KPI_5,60.00%
10/05/2024,Service_ID997,KPI_5,66.67%
11/05/2024,Service_ID997,KPI_5,14.29%
12/05/2024,Service_ID997,KPI_5,60.00%
13/05/2024,Service_ID997,KPI_5,12.50%
14/05/2024,Service_ID997,KPI_5,0.00%
15/05/2024,Service_ID997,KPI_5,0.00%
03/04/2024,Service_ID1130,KPI_5,100.00%
25/04/2024,Service_ID1130,KPI_5,100.00%
01/05/2024,Service_ID1130,KPI_5,100.00%
04/04/2024,Service_ID1106,KPI_5,100.00%
05/04/2024,Service_ID1106,KPI_5,100.00%
06/04/2024,Service_ID1106,KPI_5,100.00%
07/04/2024,Service_ID1106,KPI_5,0.00%
08/04/2024,Service_ID1106,KPI_5,0.00%
09/04/2024,Service_ID1106,KPI_5,0.00%
10/04/2024,Service_ID1106,KPI_5,0.00%
11/04/2024,Service_ID1106,KPI_5,0.00%
12/04/2024,Service_ID1106,KPI_5,0.00%
13/04/2024,Service_ID1106,KPI_5,0.00%
14/04/2024,Service_ID1106,KPI_5,0.00%
15/04/2024,Service_ID1106,KPI_5,0.00%
16/04/2024,Service_ID1106,KPI_5,100.00%
10/05/2024,Service_ID1106,KPI_5,100.00%
11/05/2024,Service_ID1106,KPI_5,100.00%
12/05/2024,Service_ID1106,KPI_5,100.00%
13/05/2024,Service_ID1106,KPI_5,100.00%
14/05/2024,Service_ID1106,KPI_5,100.00%
15/05/2024,Service_ID1106,KPI_5,100.00%
01/04/2024,Service_ID459,KPI_5,96.84%
02/04/2024,Service_ID459,KPI_5,92.39%
03/04/2024,Service_ID459,KPI_5,97.60%
04/04/2024,Service_ID459,KPI_5,99.23%
05/04/2024,Service_ID459,KPI_5,98.82%
06/04/2024,Service_ID459,KPI_5,98.25%
07/04/2024,Service_ID459,KPI_5,99.00%
08/04/2024,Service_ID459,KPI_5,95.45%
09/04/2024,Service_ID459,KPI_5,99.05%
10/04/2024,Service_ID459,KPI_5,95.24%
11/04/2024,Service_ID459,KPI_5,95.45%
12/04/2024,Service_ID459,KPI_5,99.13%
13/04/2024,Service_ID459,KPI_5,79.23%
14/04/2024,Service_ID459,KPI_5,99.29%
15/04/2024,Service_ID459,KPI_5,99.35%
16/04/2024,Service_ID459,KPI_5,99.39%
17/04/2024,Service_ID459,KPI_5,99.39%
18/04/2024,Service_ID459,KPI_5,99.44%
19/04/2024,Service_ID459,KPI_5,99.33%
20/04/2024,Service_ID459,KPI_5,99.35%
21/04/2024,Service_ID459,KPI_5,99.39%
22/04/2024,Service_ID459,KPI_5,99.35%
23/04/2024,Service_ID459,KPI_5,99.31%
24/04/2024,Service_ID459,KPI_5,99.09%
25/04/2024,Service_ID459,KPI_5,98.00%
26/04/2024,Service_ID459,KPI_5,99.05%
27/04/2024,Service_ID459,KPI_5,99.20%
28/04/2024,Service_ID459,KPI_5,99.31%
29/04/2024,Service_ID459,KPI_5,99.47%
30/04/2024,Service_ID459,KPI_5,99.17%
01/05/2024,Service_ID459,KPI_5,99.30%
02/05/2024,Service_ID459,KPI_5,99.06%
03/05/2024,Service_ID459,KPI_5,99.09%
04/05/2024,Service_ID459,KPI_5,95.59%
05/05/2024,Service_ID459,KPI_5,95.59%
06/05/2024,Service_ID459,KPI_5,98.84%
07/05/2024,Service_ID459,KPI_5,98.90%
08/05/2024,Service_ID459,KPI_5,98.20%
09/05/2024,Service_ID459,KPI_5,98.95%
10/05/2024,Service_ID459,KPI_5,98.92%
11/05/2024,Service_ID459,KPI_5,98.96%
12/05/2024,Service_ID459,KPI_5,98.97%
13/05/2024,Service_ID459,KPI_5,93.59%
14/05/2024,Service_ID459,KPI_5,91.14%
15/05/2024,Service_ID459,KPI_5,88.31%
06/04/2024,Service_ID1104,KPI_5,100.00%
27/04/2024,Service_ID1104,KPI_5,90.00%
28/04/2024,Service_ID1104,KPI_5,100.00%
29/04/2024,Service_ID1104,KPI_5,100.00%
30/04/2024,Service_ID1104,KPI_5,100.00%
01/05/2024,Service_ID1104,KPI_5,100.00%
02/05/2024,Service_ID1104,KPI_5,100.00%
03/05/2024,Service_ID1104,KPI_5,100.00%
04/05/2024,Service_ID1104,KPI_5,100.00%
05/05/2024,Service_ID1104,KPI_5,100.00%
06/05/2024,Service_ID1104,KPI_5,100.00%
07/05/2024,Service_ID1104,KPI_5,100.00%
08/05/2024,Service_ID1104,KPI_5,100.00%
09/05/2024,Service_ID1104,KPI_5,100.00%
10/05/2024,Service_ID1104,KPI_5,100.00%
11/05/2024,Service_ID1104,KPI_5,100.00%
12/05/2024,Service_ID1104,KPI_5,100.00%
13/05/2024,Service_ID1104,KPI_5,100.00%
14/05/2024,Service_ID1104,KPI_5,100.00%
15/05/2024,Service_ID1104,KPI_5,100.00%
01/04/2024,Service_ID457,KPI_5,100.00%
02/04/2024,Service_ID457,KPI_5,100.00%
03/04/2024,Service_ID457,KPI_5,100.00%
04/04/2024,Service_ID457,KPI_5,100.00%
16/04/2024,Service_ID457,KPI_5,100.00%
23/04/2024,Service_ID457,KPI_5,100.00%
24/04/2024,Service_ID457,KPI_5,0.00%
25/04/2024,Service_ID457,KPI_5,0.00%
26/04/2024,Service_ID457,KPI_5,0.00%
27/04/2024,Service_ID457,KPI_5,80.00%
28/04/2024,Service_ID457,KPI_5,66.67%
29/04/2024,Service_ID457,KPI_5,50.00%
30/04/2024,Service_ID457,KPI_5,83.33%
01/05/2024,Service_ID457,KPI_5,50.00%
02/05/2024,Service_ID457,KPI_5,66.67%
03/05/2024,Service_ID457,KPI_5,88.89%
04/05/2024,Service_ID457,KPI_5,88.89%
05/05/2024,Service_ID457,KPI_5,88.89%
06/05/2024,Service_ID457,KPI_5,66.67%
07/05/2024,Service_ID457,KPI_5,100.00%
08/05/2024,Service_ID457,KPI_5,100.00%
09/05/2024,Service_ID457,KPI_5,100.00%
10/05/2024,Service_ID457,KPI_5,88.89%
11/05/2024,Service_ID457,KPI_5,88.89%
12/05/2024,Service_ID457,KPI_5,77.78%
13/05/2024,Service_ID457,KPI_5,90.00%
14/05/2024,Service_ID457,KPI_5,100.00%
15/05/2024,Service_ID457,KPI_5,100.00%
01/04/2024,Service_ID456,KPI_5,100.00%
02/04/2024,Service_ID456,KPI_5,100.00%
03/04/2024,Service_ID456,KPI_5,100.00%
04/04/2024,Service_ID456,KPI_5,100.00%
30/04/2024,Service_ID456,KPI_5,100.00%
01/05/2024,Service_ID456,KPI_5,100.00%
02/05/2024,Service_ID456,KPI_5,100.00%
03/05/2024,Service_ID456,KPI_5,100.00%
04/05/2024,Service_ID456,KPI_5,100.00%
05/05/2024,Service_ID456,KPI_5,100.00%
06/05/2024,Service_ID456,KPI_5,100.00%
07/05/2024,Service_ID456,KPI_5,100.00%
08/05/2024,Service_ID456,KPI_5,100.00%
09/05/2024,Service_ID456,KPI_5,100.00%
10/05/2024,Service_ID456,KPI_5,100.00%
11/05/2024,Service_ID456,KPI_5,100.00%
12/05/2024,Service_ID456,KPI_5,100.00%
13/05/2024,Service_ID456,KPI_5,100.00%
14/05/2024,Service_ID456,KPI_5,100.00%
15/05/2024,Service_ID456,KPI_5,100.00%
03/04/2024,Service_ID1131,KPI_5,100.00%
04/04/2024,Service_ID1131,KPI_5,100.00%
05/04/2024,Service_ID1131,KPI_5,100.00%
06/04/2024,Service_ID1131,KPI_5,100.00%
07/04/2024,Service_ID1131,KPI_5,100.00%
08/04/2024,Service_ID1131,KPI_5,100.00%
09/04/2024,Service_ID1131,KPI_5,100.00%
10/04/2024,Service_ID1131,KPI_5,100.00%
11/04/2024,Service_ID1131,KPI_5,100.00%
12/04/2024,Service_ID1131,KPI_5,100.00%
13/04/2024,Service_ID1131,KPI_5,100.00%
14/04/2024,Service_ID1131,KPI_5,100.00%
15/04/2024,Service_ID1131,KPI_5,100.00%
16/04/2024,Service_ID1131,KPI_5,100.00%
17/04/2024,Service_ID1131,KPI_5,100.00%
18/04/2024,Service_ID1131,KPI_5,100.00%
22/04/2024,Service_ID1131,KPI_5,100.00%
29/04/2024,Service_ID1131,KPI_5,100.00%
08/05/2024,Service_ID1131,KPI_5,100.00%
09/05/2024,Service_ID1131,KPI_5,100.00%
10/05/2024,Service_ID1131,KPI_5,100.00%
11/05/2024,Service_ID1131,KPI_5,100.00%
12/05/2024,Service_ID1131,KPI_5,100.00%
13/05/2024,Service_ID1131,KPI_5,100.00%
14/05/2024,Service_ID1131,KPI_5,100.00%
15/05/2024,Service_ID1131,KPI_5,100.00%
01/04/2024,Service_ID455,KPI_5,100.00%
02/04/2024,Service_ID455,KPI_5,0.00%
03/04/2024,Service_ID455,KPI_5,0.00%
04/04/2024,Service_ID455,KPI_5,0.00%
05/04/2024,Service_ID455,KPI_5,50.00%
06/04/2024,Service_ID455,KPI_5,50.00%
07/04/2024,Service_ID455,KPI_5,50.00%
08/04/2024,Service_ID455,KPI_5,50.00%
09/04/2024,Service_ID455,KPI_5,50.00%
10/04/2024,Service_ID455,KPI_5,50.00%
11/04/2024,Service_ID455,KPI_5,50.00%
12/04/2024,Service_ID455,KPI_5,50.00%
13/04/2024,Service_ID455,KPI_5,50.00%
14/04/2024,Service_ID455,KPI_5,50.00%
15/04/2024,Service_ID455,KPI_5,50.00%
16/04/2024,Service_ID455,KPI_5,50.00%
17/04/2024,Service_ID455,KPI_5,100.00%
18/04/2024,Service_ID455,KPI_5,100.00%
19/04/2024,Service_ID455,KPI_5,100.00%
20/04/2024,Service_ID455,KPI_5,100.00%
21/04/2024,Service_ID455,KPI_5,100.00%
22/04/2024,Service_ID455,KPI_5,100.00%
23/04/2024,Service_ID455,KPI_5,100.00%
24/04/2024,Service_ID455,KPI_5,100.00%
25/04/2024,Service_ID455,KPI_5,100.00%
26/04/2024,Service_ID455,KPI_5,100.00%
27/04/2024,Service_ID455,KPI_5,100.00%
28/04/2024,Service_ID455,KPI_5,100.00%
29/04/2024,Service_ID455,KPI_5,100.00%
30/04/2024,Service_ID455,KPI_5,100.00%
01/05/2024,Service_ID455,KPI_5,100.00%
02/05/2024,Service_ID455,KPI_5,100.00%
03/05/2024,Service_ID455,KPI_5,100.00%
04/05/2024,Service_ID455,KPI_5,100.00%
05/05/2024,Service_ID455,KPI_5,100.00%
06/05/2024,Service_ID455,KPI_5,100.00%
07/05/2024,Service_ID455,KPI_5,100.00%
08/05/2024,Service_ID455,KPI_5,100.00%
09/05/2024,Service_ID455,KPI_5,100.00%
10/05/2024,Service_ID455,KPI_5,100.00%
11/05/2024,Service_ID455,KPI_5,100.00%
12/05/2024,Service_ID455,KPI_5,100.00%
13/05/2024,Service_ID455,KPI_5,100.00%
14/05/2024,Service_ID455,KPI_5,66.67%
15/05/2024,Service_ID455,KPI_5,50.00%
01/04/2024,Service_ID454,KPI_5,80.00%
02/04/2024,Service_ID454,KPI_5,72.00%
03/04/2024,Service_ID454,KPI_5,88.89%
04/04/2024,Service_ID454,KPI_5,91.67%
05/04/2024,Service_ID454,KPI_5,50.00%
06/04/2024,Service_ID454,KPI_5,50.00%
07/04/2024,Service_ID454,KPI_5,60.00%
08/04/2024,Service_ID454,KPI_5,66.67%
09/04/2024,Service_ID454,KPI_5,66.67%
10/04/2024,Service_ID454,KPI_5,71.43%
11/04/2024,Service_ID454,KPI_5,71.43%
12/04/2024,Service_ID454,KPI_5,71.43%
13/04/2024,Service_ID454,KPI_5,71.43%
14/04/2024,Service_ID454,KPI_5,71.43%
15/04/2024,Service_ID454,KPI_5,66.67%
16/04/2024,Service_ID454,KPI_5,66.67%
17/04/2024,Service_ID454,KPI_5,60.00%
18/04/2024,Service_ID454,KPI_5,60.00%
19/04/2024,Service_ID454,KPI_5,60.00%
20/04/2024,Service_ID454,KPI_5,60.00%
21/04/2024,Service_ID454,KPI_5,50.00%
22/04/2024,Service_ID454,KPI_5,60.00%
23/04/2024,Service_ID454,KPI_5,86.67%
24/04/2024,Service_ID454,KPI_5,66.67%
25/04/2024,Service_ID454,KPI_5,57.14%
26/04/2024,Service_ID454,KPI_5,57.14%
27/04/2024,Service_ID454,KPI_5,87.50%
28/04/2024,Service_ID454,KPI_5,72.50%
29/04/2024,Service_ID454,KPI_5,75.00%
30/04/2024,Service_ID454,KPI_5,58.33%
01/05/2024,Service_ID454,KPI_5,54.17%
02/05/2024,Service_ID454,KPI_5,89.58%
03/05/2024,Service_ID454,KPI_5,72.22%
04/05/2024,Service_ID454,KPI_5,72.22%
05/05/2024,Service_ID454,KPI_5,61.11%
06/05/2024,Service_ID454,KPI_5,68.42%
07/05/2024,Service_ID454,KPI_5,93.75%
08/05/2024,Service_ID454,KPI_5,56.67%
09/05/2024,Service_ID454,KPI_5,89.47%
10/05/2024,Service_ID454,KPI_5,90.79%
11/05/2024,Service_ID454,KPI_5,72.00%
12/05/2024,Service_ID454,KPI_5,60.00%
13/05/2024,Service_ID454,KPI_5,75.00%
14/05/2024,Service_ID454,KPI_5,71.43%
15/05/2024,Service_ID454,KPI_5,76.19%
07/05/2024,Service_ID1102,KPI_5,83.33%
10/05/2024,Service_ID1102,KPI_5,100.00%
11/05/2024,Service_ID1102,KPI_5,100.00%
22/04/2024,Service_ID452,KPI_5,100.00%
24/04/2024,Service_ID452,KPI_5,100.00%
25/04/2024,Service_ID452,KPI_5,0.00%
26/04/2024,Service_ID452,KPI_5,100.00%
27/04/2024,Service_ID452,KPI_5,100.00%
28/04/2024,Service_ID452,KPI_5,100.00%
29/04/2024,Service_ID452,KPI_5,100.00%
30/04/2024,Service_ID452,KPI_5,100.00%
01/05/2024,Service_ID452,KPI_5,100.00%
02/05/2024,Service_ID452,KPI_5,100.00%
03/05/2024,Service_ID452,KPI_5,100.00%
04/05/2024,Service_ID452,KPI_5,100.00%
05/05/2024,Service_ID452,KPI_5,100.00%
06/05/2024,Service_ID452,KPI_5,100.00%
05/05/2024,Service_ID1132,KPI_5,100.00%
07/05/2024,Service_ID1101,KPI_5,100.00%
08/05/2024,Service_ID1101,KPI_5,0.00%
09/05/2024,Service_ID1101,KPI_5,100.00%
10/05/2024,Service_ID1101,KPI_5,100.00%
11/05/2024,Service_ID1101,KPI_5,100.00%
12/05/2024,Service_ID1101,KPI_5,100.00%
13/05/2024,Service_ID1101,KPI_5,100.00%
14/05/2024,Service_ID1101,KPI_5,100.00%
15/05/2024,Service_ID1101,KPI_5,100.00%
01/04/2024,Service_ID996,KPI_5,100.00%
02/04/2024,Service_ID996,KPI_5,100.00%
03/04/2024,Service_ID996,KPI_5,100.00%
04/04/2024,Service_ID996,KPI_5,100.00%
05/04/2024,Service_ID996,KPI_5,100.00%
06/04/2024,Service_ID996,KPI_5,100.00%
07/04/2024,Service_ID996,KPI_5,100.00%
08/04/2024,Service_ID996,KPI_5,100.00%
09/04/2024,Service_ID996,KPI_5,100.00%
10/04/2024,Service_ID996,KPI_5,100.00%
11/04/2024,Service_ID996,KPI_5,100.00%
12/04/2024,Service_ID996,KPI_5,100.00%
13/04/2024,Service_ID996,KPI_5,100.00%
14/04/2024,Service_ID996,KPI_5,100.00%
15/04/2024,Service_ID996,KPI_5,100.00%
16/04/2024,Service_ID996,KPI_5,100.00%
17/04/2024,Service_ID996,KPI_5,100.00%
18/04/2024,Service_ID996,KPI_5,100.00%
19/04/2024,Service_ID996,KPI_5,100.00%
20/04/2024,Service_ID996,KPI_5,100.00%
21/04/2024,Service_ID996,KPI_5,100.00%
22/04/2024,Service_ID996,KPI_5,100.00%
25/04/2024,Service_ID996,KPI_5,100.00%
26/04/2024,Service_ID996,KPI_5,100.00%
27/04/2024,Service_ID996,KPI_5,100.00%
28/04/2024,Service_ID996,KPI_5,100.00%
29/04/2024,Service_ID996,KPI_5,100.00%
30/04/2024,Service_ID996,KPI_5,100.00%
01/05/2024,Service_ID996,KPI_5,100.00%
02/05/2024,Service_ID996,KPI_5,100.00%
03/05/2024,Service_ID996,KPI_5,100.00%
04/05/2024,Service_ID996,KPI_5,100.00%
05/05/2024,Service_ID996,KPI_5,100.00%
06/05/2024,Service_ID996,KPI_5,100.00%
07/05/2024,Service_ID996,KPI_5,100.00%
08/05/2024,Service_ID996,KPI_5,100.00%
09/05/2024,Service_ID996,KPI_5,100.00%
10/05/2024,Service_ID996,KPI_5,100.00%
11/05/2024,Service_ID996,KPI_5,100.00%
12/05/2024,Service_ID996,KPI_5,100.00%
13/05/2024,Service_ID996,KPI_5,100.00%
14/05/2024,Service_ID996,KPI_5,100.00%
15/05/2024,Service_ID996,KPI_5,100.00%
01/04/2024,Service_ID995,KPI_5,100.00%
02/04/2024,Service_ID995,KPI_5,100.00%
03/04/2024,Service_ID995,KPI_5,100.00%
04/04/2024,Service_ID995,KPI_5,100.00%
14/04/2024,Service_ID995,KPI_5,100.00%
29/04/2024,Service_ID995,KPI_5,100.00%
30/04/2024,Service_ID995,KPI_5,100.00%
01/05/2024,Service_ID995,KPI_5,100.00%
02/05/2024,Service_ID995,KPI_5,100.00%
03/05/2024,Service_ID995,KPI_5,100.00%
04/05/2024,Service_ID995,KPI_5,100.00%
05/05/2024,Service_ID995,KPI_5,100.00%
06/05/2024,Service_ID995,KPI_5,100.00%
07/05/2024,Service_ID995,KPI_5,100.00%
08/05/2024,Service_ID995,KPI_5,100.00%
09/05/2024,Service_ID995,KPI_5,100.00%
10/05/2024,Service_ID995,KPI_5,100.00%
11/05/2024,Service_ID995,KPI_5,100.00%
12/05/2024,Service_ID995,KPI_5,100.00%
13/05/2024,Service_ID995,KPI_5,100.00%
14/05/2024,Service_ID995,KPI_5,100.00%
15/05/2024,Service_ID995,KPI_5,100.00%
01/04/2024,Service_ID1133,KPI_5,50.00%
02/04/2024,Service_ID1133,KPI_5,50.00%
03/04/2024,Service_ID1133,KPI_5,50.00%
04/04/2024,Service_ID1133,KPI_5,66.67%
05/04/2024,Service_ID1133,KPI_5,0.00%
06/04/2024,Service_ID1133,KPI_5,0.00%
07/04/2024,Service_ID1133,KPI_5,0.00%
08/04/2024,Service_ID1133,KPI_5,0.00%
09/04/2024,Service_ID1133,KPI_5,0.00%
10/04/2024,Service_ID1133,KPI_5,0.00%
11/04/2024,Service_ID1133,KPI_5,0.00%
12/04/2024,Service_ID1133,KPI_5,0.00%
13/04/2024,Service_ID1133,KPI_5,0.00%
14/04/2024,Service_ID1133,KPI_5,0.00%
15/04/2024,Service_ID1133,KPI_5,0.00%
16/04/2024,Service_ID1133,KPI_5,0.00%
17/04/2024,Service_ID1133,KPI_5,0.00%
18/04/2024,Service_ID1133,KPI_5,0.00%
19/04/2024,Service_ID1133,KPI_5,0.00%
20/04/2024,Service_ID1133,KPI_5,0.00%
21/04/2024,Service_ID1133,KPI_5,0.00%
22/04/2024,Service_ID1133,KPI_5,0.00%
23/04/2024,Service_ID1133,KPI_5,0.00%
24/04/2024,Service_ID1133,KPI_5,0.00%
25/04/2024,Service_ID1133,KPI_5,0.00%
26/04/2024,Service_ID1133,KPI_5,0.00%
27/04/2024,Service_ID1133,KPI_5,0.00%
28/04/2024,Service_ID1133,KPI_5,0.00%
29/04/2024,Service_ID1133,KPI_5,75.00%
30/04/2024,Service_ID1133,KPI_5,50.00%
01/05/2024,Service_ID1133,KPI_5,50.00%
02/05/2024,Service_ID1133,KPI_5,50.00%
03/05/2024,Service_ID1133,KPI_5,70.00%
04/05/2024,Service_ID1133,KPI_5,66.67%
05/05/2024,Service_ID1133,KPI_5,66.67%
06/05/2024,Service_ID1133,KPI_5,66.67%
07/05/2024,Service_ID1133,KPI_5,66.67%
08/05/2024,Service_ID1133,KPI_5,66.67%
09/05/2024,Service_ID1133,KPI_5,33.33%
10/05/2024,Service_ID1133,KPI_5,33.33%
11/05/2024,Service_ID1133,KPI_5,33.33%
12/05/2024,Service_ID1133,KPI_5,33.33%
13/05/2024,Service_ID1133,KPI_5,33.33%
14/05/2024,Service_ID1133,KPI_5,33.33%
15/05/2024,Service_ID1133,KPI_5,0.00%
01/04/2024,Service_ID449,KPI_5,100.00%
06/05/2024,Service_ID449,KPI_5,50.00%
07/05/2024,Service_ID449,KPI_5,100.00%
29/04/2024,Service_ID1099,KPI_5,100.00%
01/05/2024,Service_ID1099,KPI_5,100.00%
02/05/2024,Service_ID1099,KPI_5,100.00%
03/05/2024,Service_ID1099,KPI_5,100.00%
04/05/2024,Service_ID1099,KPI_5,100.00%
05/05/2024,Service_ID1099,KPI_5,100.00%
06/05/2024,Service_ID1099,KPI_5,100.00%
07/05/2024,Service_ID1099,KPI_5,100.00%
08/05/2024,Service_ID1099,KPI_5,100.00%
09/05/2024,Service_ID1099,KPI_5,100.00%
